Country Name,"Series Name","2017","2022"
Vietnam,"Borrowed from family or friends (% age 15+)","29.54","17.94"
Vietnam,"Borrowed from family or friends, female (% age 15+)","29.44","16.82"
Vietnam,"Borrowed from family or friends, in labor force (% age 15+)","31.95","19.49"
Vietnam,"Borrowed from family or friends, income, poorest 40% (% ages 15+)","29.71","13.64"
Vietnam,"Borrowed from family or friends, income, richest 60% (% ages 15+)","29.43","20.8"
Vietnam,"Borrowed from family or friends, male (% age 15+)","29.64","19.12"
Vietnam,"Borrowed from family or friends, older (% age 25+)","28.8","17.7"
Vietnam,"Borrowed from family or friends, out of labor force (% age 15+)","23.06","12.59"
Vietnam,"Borrowed from family or friends, primary education or less (% ages 15+)","29","18.01"
Vietnam,"Borrowed from family or friends, rural (% age 15+)","..",".."
Vietnam,"Borrowed from family or friends, secondary education or more (% ages 15+)","29.74","17.94"
Vietnam,"Borrowed from family or friends, urban (% age 15+)","..",".."
Vietnam,"Borrowed from family or friends, young (% ages 15-24)","32.45","19.04"
Vietnam,"Borrowed to start, operate, or expand a farm or business (% age 15+)","14.79",".."
Vietnam,"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","13.35",".."
Vietnam,"Borrowed to start, operate, or expand a farm or business, in labor force (% age 15+)","18.44",".."
Vietnam,"Borrowed to start, operate, or expand a farm or business, income, poorest 40% (% ages 15+)","13.91",".."
Vietnam,"Borrowed to start, operate, or expand a farm or business, income, richest 60% (% ages 15+)","15.38",".."
Vietnam,"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","16.36",".."
Vietnam,"Borrowed to start, operate, or expand a farm or business, older (% age 25+)","16.68",".."
Vietnam,"Borrowed to start, operate, or expand a farm or business, out of labor force (% age 15+)","4.98",".."
Vietnam,"Borrowed to start, operate, or expand a farm or business, primary education or less (% ages 15+)","16.05",".."
Vietnam,"Borrowed to start, operate, or expand a farm or business, rural (% age 15+)","..",".."
Vietnam,"Borrowed to start, operate, or expand a farm or business, secondary education or more (% ages 15+)","14.01",".."
Vietnam,"Borrowed to start, operate, or expand a farm or business, urban (% age 15+)","..",".."
Vietnam,"Borrowed to start, operate, or expand a farm or business, young (% ages 15-24)","7.81",".."
Vietnam,"Can use a mobile money account without help from anyone, including a mobile money agent (% age 15+)","..","9.33"
Vietnam,"Can use a mobile money account without help from anyone, including a mobile money agent (% with a mobile money account, age 15+)","..","56.65"
Vietnam,"Can use account at a bank or financial institution without help if opened (% without an account, age 15+)","..","26.75"
Vietnam,"Coming up with emergency funds in 30 days: not possible (% age 15+)","..","2.91"
Vietnam,"Coming up with emergency funds in 30 days: not possible, female (% age 15+)","..","2.78"
Vietnam,"Coming up with emergency funds in 30 days: not possible, in labor force (% age 15+)","..","1.9"
Vietnam,"Coming up with emergency funds in 30 days: not possible, income, poorest 40% (% ages 15+)","..","3.6"
Vietnam,"Coming up with emergency funds in 30 days: not possible, income, richest 60% (% ages 15+)","..","2.45"
Vietnam,"Coming up with emergency funds in 30 days: not possible, male (% age 15+)","..","3.06"
Vietnam,"Coming up with emergency funds in 30 days: not possible, older (% age 25+)","..","2.29"
Vietnam,"Coming up with emergency funds in 30 days: not possible, out of labor force (% age 15+)","..","6.41"
Vietnam,"Coming up with emergency funds in 30 days: not possible, primary education or less (% ages 15+)","..","7.47"
Vietnam,"Coming up with emergency funds in 30 days: not possible, rural (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 30 days: not possible, secondary education or more (% ages 15+)","..","2.33"
Vietnam,"Coming up with emergency funds in 30 days: not possible, urban (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 30 days: not possible, young (% ages 15-24)","..","5.68"
Vietnam,"Coming up with emergency funds in 30 days: possible (% age 15+)","..","97.09"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult at all (% age 15+)","..","54.25"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult at all, female (% age 15+)","..","53.57"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult at all, in labor force (% age 15+)","..","61.08"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult at all, income, poorest 40% (% ages 15+)","..","44.99"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult at all, income, richest 60% (% ages 15+)","..","60.42"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult at all, male (% age 15+)","..","54.97"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult at all, older (% age 25+)","..","58.81"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult at all, out of labor force (% age 15+)","..","30.69"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult at all, primary education or less (% ages 15+)","..","24.43"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult at all, rural (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult at all, secondary education or more (% ages 15+)","..","58.05"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult at all, urban (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult at all, young (% ages 15-24)","..","34.09"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult (% age 15+)","..","86.29"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult, female (% age 15+)","..","85.27"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult, in labor force (% age 15+)","..","90.54"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult, income, poorest 40% (% ages 15+)","..","82.72"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult, income, richest 60% (% ages 15+)","..","88.67"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult, male (% age 15+)","..","87.37"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult, older (% age 25+)","..","89.56"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult, out of labor force (% age 15+)","..","71.62"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult, primary education or less (% ages 15+)","..","69.19"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult, rural (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult, secondary education or more (% ages 15+)","..","88.47"
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult, urban (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult, young (% ages 15-24)","..","71.83"
Vietnam,"Coming up with emergency funds in 30 days: possible and somewhat difficult (% age 15+)","..","32.04"
Vietnam,"Coming up with emergency funds in 30 days: possible and somewhat difficult, female (% age 15+)","..","31.7"
Vietnam,"Coming up with emergency funds in 30 days: possible and somewhat difficult, in labor force (% age 15+)","..","29.46"
Vietnam,"Coming up with emergency funds in 30 days: possible and somewhat difficult, income, poorest 40% (% ages 15+)","..","37.73"
Vietnam,"Coming up with emergency funds in 30 days: possible and somewhat difficult, income, richest 60% (% ages 15+)","..","28.25"
Vietnam,"Coming up with emergency funds in 30 days: possible and somewhat difficult, male (% age 15+)","..","32.4"
Vietnam,"Coming up with emergency funds in 30 days: possible and somewhat difficult, older (% age 25+)","..","30.76"
Vietnam,"Coming up with emergency funds in 30 days: possible and somewhat difficult, out of labor force (% age 15+)","..","40.93"
Vietnam,"Coming up with emergency funds in 30 days: possible and somewhat difficult, primary education or less (% ages 15+)","..","44.76"
Vietnam,"Coming up with emergency funds in 30 days: possible and somewhat difficult, rural (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 30 days: possible and somewhat difficult, secondary education or more (% ages 15+)","..","30.42"
Vietnam,"Coming up with emergency funds in 30 days: possible and somewhat difficult, urban (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 30 days: possible and somewhat difficult, young (% ages 15-24)","..","37.75"
Vietnam,"Coming up with emergency funds in 30 days: possible and very difficult (% age 15+)","..","10.8"
Vietnam,"Coming up with emergency funds in 30 days: possible and very difficult, female (% age 15+)","..","11.96"
Vietnam,"Coming up with emergency funds in 30 days: possible and very difficult, in labor force (% age 15+)","..","7.56"
Vietnam,"Coming up with emergency funds in 30 days: possible and very difficult, income, poorest 40% (% ages 15+)","..","13.68"
Vietnam,"Coming up with emergency funds in 30 days: possible and very difficult, income, richest 60% (% ages 15+)","..","8.88"
Vietnam,"Coming up with emergency funds in 30 days: possible and very difficult, male (% age 15+)","..","9.57"
Vietnam,"Coming up with emergency funds in 30 days: possible and very difficult, older (% age 25+)","..","8.15"
Vietnam,"Coming up with emergency funds in 30 days: possible and very difficult, out of labor force (% age 15+)","..","21.98"
Vietnam,"Coming up with emergency funds in 30 days: possible and very difficult, primary education or less (% ages 15+)","..","23.34"
Vietnam,"Coming up with emergency funds in 30 days: possible and very difficult, rural (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 30 days: possible and very difficult, secondary education or more (% ages 15+)","..","9.2"
Vietnam,"Coming up with emergency funds in 30 days: possible and very difficult, urban (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 30 days: possible and very difficult, young (% ages 15-24)","..","22.49"
Vietnam,"Coming up with emergency funds in 30 days: possible, female (% age 15+)","..","97.22"
Vietnam,"Coming up with emergency funds in 30 days: possible, in labor force (% age 15+)","..","98.1"
Vietnam,"Coming up with emergency funds in 30 days: possible, income, poorest 40% (% ages 15+)","..","96.4"
Vietnam,"Coming up with emergency funds in 30 days: possible, income, richest 60% (% ages 15+)","..","97.55"
Vietnam,"Coming up with emergency funds in 30 days: possible, male (% age 15+)","..","96.94"
Vietnam,"Coming up with emergency funds in 30 days: possible, older (% age 25+)","..","97.71"
Vietnam,"Coming up with emergency funds in 30 days: possible, out of labor force (% age 15+)","..","93.59"
Vietnam,"Coming up with emergency funds in 30 days: possible, primary education or less (% ages 15+)","..","92.53"
Vietnam,"Coming up with emergency funds in 30 days: possible, rural (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 30 days: possible, secondary education or more (% ages 15+)","..","97.67"
Vietnam,"Coming up with emergency funds in 30 days: possible, urban (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 30 days: possible, young (% ages 15-24)","..","94.32"
Vietnam,"Coming up with emergency funds in 7 days: possible (% age 15+)","..","97.42"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult (% age 15+)","..","29.05"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult (% age 15+)","..","69.9"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult, female (% age 15+)","..","67.8"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult, in labor force (% age 15+)","..","75.11"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult, income, poorest 40% (% ages 15+)","..","60.54"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult, income, richest 60% (% ages 15+)","..","76.12"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult, male (% age 15+)","..","72.12"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult, older (% age 25+)","..","74.34"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult, out of labor force (% age 15+)","..","51.91"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult, primary education or less (% ages 15+)","..","49.22"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult, rural (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult, secondary education or more (% ages 15+)","..","72.53"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult, urban (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult, young (% ages 15-24)","..","50.39"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult, female (% age 15+)","..","28.55"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult, in labor force (% age 15+)","..","32.82"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult, income, poorest 40% (% ages 15+)","..","22.79"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult, income, richest 60% (% ages 15+)","..","33.21"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult, male (% age 15+)","..","29.57"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult, older (% age 25+)","..","32.97"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult, out of labor force (% age 15+)","..","16.04"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult, primary education or less (% ages 15+)","..","11.13"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult, rural (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult, secondary education or more (% ages 15+)","..","31.35"
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult, urban (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 7 days: possible and not difficult, young (% ages 15-24)","..","11.8"
Vietnam,"Coming up with emergency funds in 7 days: possible and somewhat difficult (% age 15+)","..","40.85"
Vietnam,"Coming up with emergency funds in 7 days: possible and somewhat difficult, female (% age 15+)","..","39.24"
Vietnam,"Coming up with emergency funds in 7 days: possible and somewhat difficult, in labor force (% age 15+)","..","42.29"
Vietnam,"Coming up with emergency funds in 7 days: possible and somewhat difficult, income, poorest 40% (% ages 15+)","..","37.75"
Vietnam,"Coming up with emergency funds in 7 days: possible and somewhat difficult, income, richest 60% (% ages 15+)","..","42.91"
Vietnam,"Coming up with emergency funds in 7 days: possible and somewhat difficult, male (% age 15+)","..","42.55"
Vietnam,"Coming up with emergency funds in 7 days: possible and somewhat difficult, older (% age 25+)","..","41.38"
Vietnam,"Coming up with emergency funds in 7 days: possible and somewhat difficult, out of labor force (% age 15+)","..","35.87"
Vietnam,"Coming up with emergency funds in 7 days: possible and somewhat difficult, primary education or less (% ages 15+)","..","38.09"
Vietnam,"Coming up with emergency funds in 7 days: possible and somewhat difficult, rural (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 7 days: possible and somewhat difficult, secondary education or more (% ages 15+)","..","41.18"
Vietnam,"Coming up with emergency funds in 7 days: possible and somewhat difficult, urban (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 7 days: possible and somewhat difficult, young (% ages 15-24)","..","38.59"
Vietnam,"Coming up with emergency funds in 7 days: possible and very difficult (% age 15+)","..","27.52"
Vietnam,"Coming up with emergency funds in 7 days: possible and very difficult, female (% age 15+)","..","29.26"
Vietnam,"Coming up with emergency funds in 7 days: possible and very difficult, in labor force (% age 15+)","..","23.49"
Vietnam,"Coming up with emergency funds in 7 days: possible and very difficult, income, poorest 40% (% ages 15+)","..","35.79"
Vietnam,"Coming up with emergency funds in 7 days: possible and very difficult, income, richest 60% (% ages 15+)","..","22.02"
Vietnam,"Coming up with emergency funds in 7 days: possible and very difficult, male (% age 15+)","..","25.68"
Vietnam,"Coming up with emergency funds in 7 days: possible and very difficult, older (% age 25+)","..","23.69"
Vietnam,"Coming up with emergency funds in 7 days: possible and very difficult, out of labor force (% age 15+)","..","41.41"
Vietnam,"Coming up with emergency funds in 7 days: possible and very difficult, primary education or less (% ages 15+)","..","43.07"
Vietnam,"Coming up with emergency funds in 7 days: possible and very difficult, rural (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 7 days: possible and very difficult, secondary education or more (% ages 15+)","..","25.54"
Vietnam,"Coming up with emergency funds in 7 days: possible and very difficult, urban (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 7 days: possible and very difficult, young (% ages 15-24)","..","44.28"
Vietnam,"Coming up with emergency funds in 7 days: possible, female (% age 15+)","..","97.05"
Vietnam,"Coming up with emergency funds in 7 days: possible, in labor force (% age 15+)","..","98.6"
Vietnam,"Coming up with emergency funds in 7 days: possible, income, poorest 40% (% ages 15+)","..","96.33"
Vietnam,"Coming up with emergency funds in 7 days: possible, income, richest 60% (% ages 15+)","..","98.14"
Vietnam,"Coming up with emergency funds in 7 days: possible, male (% age 15+)","..","97.8"
Vietnam,"Coming up with emergency funds in 7 days: possible, older (% age 25+)","..","98.04"
Vietnam,"Coming up with emergency funds in 7 days: possible, out of labor force (% age 15+)","..","93.32"
Vietnam,"Coming up with emergency funds in 7 days: possible, primary education or less (% ages 15+)","..","92.29"
Vietnam,"Coming up with emergency funds in 7 days: possible, rural (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 7 days: possible, secondary education or more (% ages 15+)","..","98.07"
Vietnam,"Coming up with emergency funds in 7 days: possible, urban (% age 15+)","..",".."
Vietnam,"Coming up with emergency funds in 7 days: possible, young (% ages 15-24)","..","94.67"
Vietnam,"Deposited money into a financial institution account 2 or more times a month (% age 15+)","..","19.24"
Vietnam,"Deposited money into a financial institution account 2 or more times a month (% who had deposited money, age 15+)","..","44.45"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried (% age 15+)","..","9.7"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, female (% age 15+)","..","8.82"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, in labor force (% age 15+)","..","9.67"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, income, poorest 40% (% ages 15+)","..","7.82"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, income, richest 60% (% ages 15+)","..","10.96"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, male (% age 15+)","..","10.64"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, older (% age 25+)","..","9.06"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, out of labor force (% age 15+)","..","9.8"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, primary education or less (% ages 15+)","..","5.2"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, rural (% age 15+)","..",".."
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, secondary education or more (% ages 15+)","..","10.28"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, urban (% age 15+)","..",".."
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, young (% ages 15-24)","..","12.57"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried (% age 15+)","..","38.22"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, female (% age 15+)","..","34.99"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, in labor force (% age 15+)","..","36.68"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, income, poorest 40% (% ages 15+)","..","35.91"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, income, richest 60% (% ages 15+)","..","39.75"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, male (% age 15+)","..","41.63"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, older (% age 25+)","..","36.74"
Vietnam,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, out of labor force (% age 15+)","..","43.52"
